,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Hendry County, Florida",2508.230629208034,2509.6171274958624,2555.4380022575374,2597.619337904115,2686.728150141553,2692.6341242820354,2754.506332416865,3003.4443825110457,3063.5052583540623,3160.53417288577,3199.455610497604
"Hernando County, Florida",8837.539660137247,8808.369921547639,8866.069326977226,8998.132732973861,9124.47688480729,9198.760908789269,9239.355869452624,10820.589262446101,11218.992814677582,11639.188277946616,11621.804810176214
"Highlands County, Florida",4338.466618140348,4290.432690843939,4321.415447919309,4367.329671875077,4440.360535055854,4463.624342683162,4540.534609966964,4983.978669034503,5134.875459902887,5237.748847615119,5250.96177416612
"Hillsborough County, Florida",77217.18834248406,77702.00729731009,78541.90129464518,79740.43039356847,81140.5341226644,82224.37130234508,82397.18979488793,97951.76747625698,99617.01038479136,101402.16723356243,103319.39367666979
"Holmes County, Florida",1024.1376040062362,1012.7523702250237,994.6879905470751,989.0353835380934,986.022435618143,999.740708400781,996.9677334142139,1227.9287867683897,1224.7959509419343,1249.4846729837382,1244.0950606091994
"Indian River County, Florida",6892.53119247181,6839.791220469106,6813.061285862225,6877.093250397503,6808.195223218525,6769.680063959642,6684.81076634894,7516.838801265086,7589.75800277394,7598.152553038764,7545.941624105739
"Jackson County, Florida",2408.8030887805803,2369.8346856948024,2385.5926636439235,2384.112816162001,2426.200845792667,2363.102157307415,2310.762089819138,2727.5354869157136,2762.2073696275265,2822.860931439668,2778.7303200765764
"Jefferson County, Florida",595.751629145022,578.5404625756676,597.1114253929803,594.6717293557076,598.537911973343,610.0831421028711,603.8705910529656,735.1072118609745,733.5609850857476,752.6692247898006,758.4298309085254
"Lafayette County, Florida",466.1945879289742,481.605979087047,484.67226631946636,501.6967776788158,500.5769111860587,510.1890284176783,502.86996189495096,590.4516505326359,561.354087475577,542.336876611887,573.5026104858504
"Lake County, Florida",15616.97898320598,15798.476122628605,16247.0462020975,16658.167714255072,16973.0613970606,17386.19621459206,17686.465050604795,21341.336564690188,22164.348996860313,22935.552655356256,23562.101520174874
"Lee County, Florida",31846.493529488405,32294.637002403,32947.56803805104,33811.912335071334,34217.27460477316,34517.57020759304,34820.158666819996,40958.240078761475,42215.39352829845,43840.010085564994,44319.40347523496
"Leon County, Florida",18918.532551947414,18891.82927620222,18866.805746223436,18758.31278953081,19267.101839106173,19248.39760356951,19313.296132233314,27981.496458110225,28552.521980307192,28682.214268212694,29959.194791358346
"Levy County, Florida",2012.6664044049653,1991.8023692896695,1935.2628186453715,1928.6503199028577,1936.5160010356647,1975.0311602945476,1983.1368359498279,2349.221962220257,2450.992335961949,2542.079080149324,2492.7003748637985
"Liberty County, Florida",434.5319219350791,417.8940072484022,424.4131783859134,422.46675764625127,405.53555230281324,408.7618142944576,390.4974499756596,453.8921295247821,437.43176935335526,435.26166252170566,429.844024489681
"Madison County, Florida",933.2157085157628,895.8070863187924,897.1535747249972,889.3545623355036,878.0493483175402,878.3159801126122,866.0775332228059,967.7581560386436,978.299700203345,970.5706665786188,957.1202732577212
"Manatee County, Florida",16954.15704734854,17136.85398667081,17460.253206467863,17882.90664091321,18213.61166256942,18481.97798918942,18657.66252525475,21273.805464363642,21839.058802710973,22508.05134086022,22853.730593452503
"Marion County, Florida",16025.780461956609,15937.898302782318,16072.974656698902,16274.549308460635,16473.750889750227,16678.83182949679,16911.415875606494,20509.915891350585,21054.11701711502,21737.932677786037,21952.028942521843
"Martin County, Florida",7078.321229011823,6971.681322275671,7048.551644445122,7070.802221026428,7041.085997361286,7004.570662921807,6861.4286864097485,7796.3114829944125,7873.06565989366,7861.117629444209,7835.957593962199
"Miami-Dade County, Florida",140616.18334567407,139281.29852654223,139174.72526696027,140055.14770733906,140557.0049563262,139804.8469909752,138438.7926947907,164926.23081737378,163319.88803559702,163370.06604737166,164666.88623777524
"Monroe County, Florida",2810.819045256806,2732.268998910039,2729.722645836919,2707.712106956268,2698.2599860729642,2660.2381452898744,2691.940821165394,3743.5387946364517,3730.7744147902695,3717.1180980424424,3797.785545624782
"Nassau County, Florida",4114.10825574171,4056.3554894105623,4109.228842078074,4116.267947374885,4231.7734152699095,4302.871143963686,4365.676628148541,5123.083998892151,5319.543642572176,5445.245527089411,5511.804303959377
"Okaloosa County, Florida",10122.644266997511,10031.22920415488,10061.785397854137,10120.511406938751,10277.718329380861,10585.413018486717,10848.806560659901,13639.117264415547,13822.252361977797,14097.707810891185,14515.308403438365
"Okeechobee County, Florida",2255.8756476686503,2193.9901101029764,2185.271215861575,2248.4365946792313,2234.1450700139158,2221.1867259130513,2186.911059691814,2404.6524303009596,2466.4003251563345,2484.142686241447,2458.0081577036653
"Orange County, Florida",74229.32351844487,75249.76835196899,76466.94819599282,78144.59006594072,79416.07013781606,80361.29816785727,80137.49964155411,100634.87611226835,99941.90919606546,101123.68952118105,104707.3066075889
"Osceola County, Florida",20032.96878496898,20570.914351648564,21222.125566881296,22052.580837531204,22869.584575139004,23737.888706218295,23676.909699484597,28618.084291354407,29540.413458600902,30641.016096717227,31897.326369671715
"Palm Beach County, Florida",71369.20528623779,71345.20859739404,72164.97167831029,73148.62097868901,73737.70694249179,73999.27441740654,73878.71623165782,85715.91657864762,86218.27935855914,86723.35134436167,88022.49085439018
"Pasco County, Florida",25166.85555381622,25611.199491267405,26181.66080751494,26698.23569117259,27470.27174553822,28178.289488635775,28689.358496969187,33881.861240324695,35242.82865200691,36709.45888222196,37542.28629480304
"Pinellas County, Florida",41746.96524485486,41341.49646924082,41014.297649213084,41045.89364646366,40849.15870073122,40459.71481551954,39889.38664245682,46779.91602729981,46566.39191497934,46359.163818018205,46242.59590126175
"Polk County, Florida",36278.90853636093,36640.26299296503,37340.60121359069,38370.977897973986,39565.4940610058,40671.04822984128,41366.81387278182,48412.427565053156,50509.67203880496,52864.359455621925,53955.15237329893
"Putnam County, Florida",3863.6598577730924,3792.588831119187,3765.032277498128,3820.9852252398136,3851.6347465440713,3895.7092283851152,3872.0455594215623,4432.317820372547,4490.638661715671,4549.053707921257,4556.104938928825
"St. Johns County, Florida",12787.80192218901,13098.88274010028,13509.604347743427,13907.100957901544,14448.01948420855,15090.805203802098,15560.279371446093,17585.707343359478,18648.9928848469,19522.38534184066,20155.041773882604
"St. Lucie County, Florida",15579.610133410633,15624.071168746166,15763.720186704239,15965.521309255782,16146.192067144228,16345.620443059997,16520.865021551093,19439.108388552777,20247.393055657605,21025.794035956413,21050.29206658705
"Santa Rosa County, Florida",9356.50103005425,9420.266298027182,9582.619179571633,9751.291226023657,9913.644129157205,10083.876150799855,10215.352975482967,12127.342382526544,12523.942908740888,12830.849261841768,13085.232229202698
"Sarasota County, Florida",16065.721870315854,16042.01825623795,16109.383031855263,16234.953882397891,16372.776552439354,16508.106208720164,16589.0292607718,19214.612908820738,19808.990075580652,20371.6466437439,20322.343279225155
"Seminole County, Florida",25517.997421127977,25423.24937449058,25489.760936999304,25553.966313670106,25676.391094697065,25722.225536369588,25605.320262344976,30365.135872295494,30264.038010195116,30687.254414715404,30810.18763101734
"Sumter County, Florida",2084.2173337474555,2072.165542067654,2097.57566871911,2121.7059972967654,2169.619981304665,2213.8144496124005,2307.6159339471064,2816.2188418880964,2900.938869512429,3142.540462603124,3151.2902541238345
"Suwannee County, Florida",2339.451904131071,2318.881159672536,2301.8566483131863,2296.9638836296144,2347.5175267265454,2371.3945529399734,2397.5912671348924,2689.3295344096346,2776.7103550287684,2838.805437825601,2828.015813335982
"Taylor County, Florida",1012.3924540031311,992.0083647546013,994.1414191151775,994.1680779768665,1004.7934046653962,993.9281266325744,1015.8187006356249,1237.4968584091232,1220.5050454586387,1261.2792603475498,1260.6204477722733
"Union County, Florida",759.1176337900222,747.5724252495849,754.2382417154768,745.692673253236,752.0918795131468,755.9714131507176,760.3708593584971,1016.096313136358,1061.8701945431246,1071.5216898676033,1090.815311975274
"Volusia County, Florida",25003.781328591616,24979.09107756213,25201.489668201168,25624.942846908096,25818.53200378306,25988.164222626794,26072.96695943964,31163.42258017758,31950.337346679007,32694.61389563989,32960.05138952344
"Wakulla County, Florida",1628.5281723966827,1667.363281174016,1691.5735431585567,1744.3802270827555,1781.8954847264818,1805.772489350819,1813.584831171157,2073.836224011834,2122.832464742951,2156.4051740968666,2214.0458268076486
"Walton County, Florida",2767.9312713645604,2834.9895132506317,2911.0333027622673,3060.947731186974,3187.3451359765095,3360.4700327160554,3535.4746814519494,4166.640601301552,4450.882219062702,4705.53620134481,4935.86309343108
"Washington County, Florida",1303.1557650528227,1275.465917123319,1297.7697682498222,1299.3029334551227,1273.9594755469802,1281.1185888995738,1303.8090582878401,1589.2969825534265,1552.1467192259004,1586.2664864105363,1593.4623905299554
"Appling County, Georgia",1103.0876628128842,1101.9144785967492,1123.0584749379616,1107.8603978515828,1107.0738534863021,1106.887219865388,1096.288573627638,1292.5152661114255,1308.1885216640958,1336.743978876682,1325.4646174895358
"Atkinson County, Georgia",545.7579084999244,547.051079182751,548.7841858507192,553.7168956486429,551.1972230263029,532.8661899641914,533.2927965184886,626.4447257499675,637.0979242792905,605.0513914983948,619.8693776187333
"Bacon County, Georgia",696.8321917099219,704.0712816475822,694.0592167233544,700.0984635831907,690.4730169207265,695.0724477693554,701.5782678869314,805.5693308769328,808.1542012553434,828.1936791745445,821.1391144590409
"Baker County, Georgia",184.76338970680376,167.43223667075776,155.6070669044039,160.29980376894446,159.80652847133393,154.74050277587432,152.27414787691254,159.22800649648025,160.0806757376247,159.64773685025898,161.38800952012775
"Baldwin County, Georgia",3194.6901705100163,3257.8821650111795,3191.6905304318198,3208.1151310468026,3156.8949516403736,3184.4514836723415,3228.432551552019,3882.2084888015515,3861.0377209990597,3887.486022102515,3913.379195803929
"Banks County, Georgia",1139.8164192695117,1143.0293302412206,1156.9208856248372,1141.8960911394372,1118.819003489407,1133.257173483103,1122.5785290711954,1208.482417577333,1225.408975371919,1266.055598549274,1232.566251766444
"Barrow County, Georgia",4474.862995903267,4630.963338105281,4748.268538233405,4870.679795527703,4995.86402780857,5100.944132066823,5228.488019032622,6131.472369102732,6369.935571038078,6500.187764222457,6742.168719676729
"Bartow County, Georgia",6462.412521135356,6407.939399286501,6415.0584379901975,6423.430702262368,6493.848478859438,6479.383606825872,6529.857208570464,7640.714910294444,7704.118373848275,7796.866100749876,7829.285499979866
"Ben Hill County, Georgia",1041.9887343797634,1026.4706861858438,1018.8982957097978,1025.9107421449198,1025.310831400553,1031.2167623628532,1031.9233517321577,1197.5298047282397,1226.1083748726003,1233.4400195793107,1231.6093019890156
"Berrien County, Georgia",1150.1617847321247,1114.9795445007333,1143.1360088661586,1161.3603633033322,1174.9719574610324,1203.6350265549127,1197.4624637975403,1257.2530195008403,1264.1837217402904,1273.634614524305,1292.8998779545948
"Bibb County, Georgia",9795.96538112907,9682.339729997668,9538.011261427719,9525.94605396071,9505.082018845414,9508.72155796051,9620.94735978415,11403.178182389354,11344.858731049524,11324.566706010171,11384.459744399895
"Bleckley County, Georgia",993.1813330798271,966.2380628121615,989.848392463245,1008.9126305781681,970.2775064416846,972.1172917345907,1012.9121290933397,975.9507698157979,891.7066304018801,874.0151961317698,965.5159942491991
"Brantley County, Georgia",1177.0116842166062,1175.5852192253344,1178.651463279572,1147.3620861165955,1150.9882958008482,1136.0168622170079,1139.656401332105,1218.2767373296938,1236.1335804902285,1241.1537736348898,1220.013502176717
"Brooks County, Georgia",836.8012023646236,813.5775125643946,807.791568068786,831.9751711916379,823.949515299606,807.6982404637835,826.3892113368787,1007.1497754576562,1010.164484770004,1011.6985319295126,1020.9185164280483
"Bryan County, Georgia",2361.4225410755525,2382.486539242607,2490.6329523223703,2579.4484091357745,2660.9981171498293,2723.2836024081116,2823.844317170075,3544.7481274699558,3733.5575335100148,3828.96351914608,4036.843242950394
